Timestamp,Sample_Number,Raw_Data,Estimated_Frequency_Hz,TIVA_Voltage_Raw_V,TIVA_Voltage_Filtered_V,TIVA_Temperature_C
2025-10-21 10:55:41.181336,231,b'+\x00\x04VA+\x00\x04VB \x17',21.46,0.000456,0.000456,20.17
2025-10-21 10:55:41.231326,232,b'+\x00\x04VA+\x00\x04VB \x16',21.45,0.000456,0.000456,20.16
2025-10-21 10:55:41.281663,233,b'+\x00\x04VA+\x00\x04VB \x16',21.44,0.000456,0.000456,20.16
2025-10-21 10:55:41.332137,234,b'+\x00\x04VA+\x00\x04VB \x17',21.44,0.000456,0.000456,20.17
2025-10-21 10:55:41.382232,235,b'+\x00\x04VA+\x00\x04VB \x17',21.43,0.000456,0.000456,20.17
2025-10-21 10:55:41.432514,236,b'+\x00\x04VA+\x00\x04VB \x17',21.42,0.000456,0.000456,20.17
2025-10-21 10:55:41.482687,237,b'+\x00\x04VA+\x00\x04VB \x17',21.42,0.000456,0.000456,20.17
2025-10-21 10:55:41.533070,238,b'+\x00\x04VA+\x00\x04VB \x17',21.41,0.000456,0.000456,20.17
2025-10-21 10:55:41.583257,239,b'+\x00\x04VA+\x00\x04VB \x17',21.40,0.000456,0.000456,20.17
2025-10-21 10:55:41.633673,240,b'+\x00\x04VA+\x00\x04VB \x17',21.39,0.000456,0.000456,20.17
2025-10-21 10:55:41.683946,241,b'+\x00\x04VA+\x00\x04VB \x17',21.39,0.000456,0.000456,20.17
2025-10-21 10:55:41.734273,242,b'+\x00\x04VA+\x00\x04VB \x17',21.38,0.000456,0.000456,20.17
2025-10-21 10:55:41.784391,243,b'+\x00\x04VA+\x00\x04VB \x17',21.37,0.000456,0.000456,20.17
2025-10-21 10:55:41.834714,244,b'+\x00\x04VA+\x00\x04VB \x16',21.37,0.000456,0.000456,20.16
2025-10-21 10:55:41.885118,245,b'+\x00\x04VA+\x00\x04VB \x16',21.36,0.000456,0.000456,20.16
2025-10-21 10:55:41.935319,246,b'+\x00\x04VA+\x00\x04VB \x17',21.35,0.000456,0.000456,20.17
2025-10-21 10:55:41.985541,247,b'+\x00\x04VA+\x00\x04VB \x17',21.35,0.000456,0.000456,20.17
2025-10-21 10:55:42.035822,248,b'+\x00\x04VA+\x00\x04VB \x17',21.34,0.000456,0.000456,20.17
2025-10-21 10:55:42.086072,249,b'+\x00\x04VA+\x00\x04VB \x17',21.34,0.000456,0.000456,20.17
2025-10-21 10:55:42.136447,250,b'+\x00\x04VA+\x00\x04VB \x17',21.33,0.000456,0.000456,20.17
2025-10-21 10:55:42.187198,251,b'+\x00\x04VA+\x00\x04VB \x17',21.32,0.000456,0.000456,20.17
2025-10-21 10:55:42.236964,252,b'+\x00\x04VA+\x00\x04VB \x17',21.32,0.000456,0.000456,20.17
2025-10-21 10:55:42.287498,253,b'+\x00\x04VA+\x00\x04VB \x17',21.31,0.000456,0.000456,20.17
2025-10-21 10:55:42.337563,254,b'+\x00\x04VA+\x00\x04VB \x17',21.31,0.000456,0.000456,20.17
2025-10-21 10:55:42.388041,255,b'+\x00\x04VA+\x00\x04VB \x17',21.30,0.000456,0.000456,20.17
2025-10-21 10:55:42.438016,256,b'+\x00\x04VA+\x00\x04VB \x17',21.29,0.000456,0.000456,20.17
2025-10-21 10:55:42.488361,257,b'+\x00\x04VA+\x00\x04VB \x17',21.29,0.000456,0.000456,20.17
2025-10-21 10:55:42.538696,258,b'+\x00\x04VA+\x00\x04VB \x17',21.28,0.000456,0.000456,20.17
2025-10-21 10:55:42.588966,259,b'+\x00\x04VA+\x00\x04VB \x17',21.28,0.000456,0.000456,20.17
2025-10-21 10:55:42.639131,260,b'+\x00\x04VA+\x00\x04VB \x17',21.27,0.000456,0.000456,20.17
2025-10-21 10:55:42.689565,261,b'+\x00\x04VA+\x00\x04VB \x17',21.26,0.000456,0.000456,20.17
2025-10-21 10:55:42.739765,262,b'+\x00\x04VA+\x00\x04VB \x17',21.26,0.000456,0.000456,20.17
2025-10-21 10:55:42.790079,263,b'+\x00\x04VA+\x00\x04VB \x17',21.25,0.000456,0.000456,20.17
2025-10-21 10:55:42.840307,264,b'+\x00\x04VA+\x00\x04VB \x17',21.25,0.000456,0.000456,20.17
2025-10-21 10:55:42.890548,265,b'+\x00\x04VA+\x00\x04VB \x17',21.24,0.000456,0.000456,20.17
2025-10-21 10:55:42.940811,266,b'+\x00\x04VA+\x00\x04VB \x17',21.24,0.000456,0.000456,20.17
2025-10-21 10:55:42.991153,267,b'+\x00\x04VA+\x00\x04VB \x17',21.23,0.000456,0.000456,20.17
2025-10-21 10:55:43.041408,268,b'+\x00\x04VA+\x00\x04VB \x17',21.23,0.000456,0.000456,20.17
2025-10-21 10:55:43.091654,269,b'+\x00\x04VA+\x00\x04VB \x17',21.22,0.000456,0.000456,20.17
2025-10-21 10:55:43.142015,270,b'+\x00\x04UA+\x00\x04VB \x17',21.22,0.000455,0.000456,20.17
2025-10-21 10:55:43.192589,271,b'+\x00\x04UA+\x00\x04VB \x17',21.21,0.000455,0.000456,20.17
2025-10-21 10:55:43.242633,272,b'+\x00\x04UA+\x00\x04VB \x17',21.20,0.000455,0.000456,20.17
2025-10-21 10:55:43.292912,273,b'+\x00\x04UA+\x00\x04VB \x17',21.20,0.000455,0.000456,20.17
2025-10-21 10:55:43.343199,274,b'+\x00\x04UA+\x00\x04VB \x17',21.19,0.000455,0.000456,20.17
2025-10-21 10:55:43.393327,275,b'+\x00\x04UA+\x00\x04VB \x17',21.19,0.000455,0.000456,20.17
2025-10-21 10:55:43.443591,276,b'+\x00\x04UA+\x00\x04VB \x17',21.18,0.000455,0.000456,20.17
2025-10-21 10:55:43.493856,277,b'+\x00\x04VA+\x00\x04VB \x17',21.18,0.000456,0.000456,20.17
2025-10-21 10:55:43.544250,278,b'+\x00\x04VA+\x00\x04VB \x17',21.17,0.000456,0.000456,20.17
2025-10-21 10:55:43.594414,279,b'+\x00\x04VA+\x00\x04VB \x17',21.17,0.000456,0.000456,20.17
2025-10-21 10:55:43.644769,280,b'+\x00\x04VA+\x00\x04VB \x17',21.16,0.000456,0.000456,20.17
2025-10-21 10:55:43.695172,281,b'+\x00\x04VA+\x00\x04VB \x17',21.16,0.000456,0.000456,20.17
2025-10-21 10:55:43.745265,282,b'+\x00\x04UA+\x00\x04VB \x17',21.16,0.000455,0.000456,20.17
2025-10-21 10:55:43.795563,283,b'+\x00\x04UA+\x00\x04VB \x17',21.15,0.000455,0.000456,20.17
2025-10-21 10:55:43.846001,284,b'+\x00\x04VA+\x00\x04VB \x17',21.15,0.000456,0.000456,20.17
2025-10-21 10:55:43.896118,285,b'+\x00\x04VA+\x00\x04VB \x17',21.14,0.000456,0.000456,20.17
2025-10-21 10:55:43.946545,286,b'+\x00\x04VA+\x00\x04VB \x17',21.14,0.000456,0.000456,20.17
2025-10-21 10:55:43.996666,287,b'+\x00\x04VA+\x00\x04VB \x17',21.13,0.000456,0.000456,20.17
2025-10-21 10:55:44.046973,288,b'+\x00\x04VA+\x00\x04VB \x17',21.13,0.000456,0.000456,20.17
2025-10-21 10:55:44.097460,289,b'+\x00\x04VA+\x00\x04VB \x17',21.12,0.000456,0.000456,20.17
2025-10-21 10:55:44.147594,290,b'+\x00\x04UA+\x00\x04VB \x17',21.12,0.000455,0.000456,20.17
2025-10-21 10:55:44.197999,291,b'+\x00\x04UA+\x00\x04VB \x17',21.11,0.000455,0.000456,20.17
2025-10-21 10:55:44.248189,292,b'+\x00\x04VA+\x00\x04VB \x17',21.11,0.000456,0.000456,20.17
2025-10-21 10:55:44.298393,293,b'+\x00\x04VA+\x00\x04VB \x17',21.10,0.000456,0.000456,20.17
2025-10-21 10:55:44.348645,294,b'+\x00\x04VA+\x00\x04VB \x17',21.10,0.000456,0.000456,20.17
2025-10-21 10:55:44.399182,295,b'+\x00\x04VA+\x00\x04VB \x17',21.10,0.000456,0.000456,20.17
2025-10-21 10:55:44.449281,296,b'+\x00\x04VA+\x00\x04VB \x17',21.09,0.000456,0.000456,20.17
2025-10-21 10:55:44.499758,297,b'+\x00\x04UA+\x00\x04VB \x17',21.09,0.000455,0.000456,20.17
2025-10-21 10:55:44.549819,298,b'+\x00\x04VA+\x00\x04VB \x17',21.08,0.000456,0.000456,20.17
2025-10-21 10:55:44.600197,299,b'+\x00\x04VA+\x00\x04VB \x17',21.08,0.000456,0.000456,20.17
2025-10-21 10:55:44.650391,300,b'+\x00\x04VA+\x00\x04VB \x17',21.07,0.000456,0.000456,20.17
2025-10-21 10:55:44.700835,301,b'+\x00\x04VA+\x00\x04VB \x17',21.07,0.000456,0.000456,20.17
2025-10-21 10:55:44.750927,302,b'+\x00\x04VA+\x00\x04VB \x17',21.07,0.000456,0.000456,20.17
2025-10-21 10:55:44.801251,303,b'+\x00\x04VA+\x00\x04VB \x17',21.06,0.000456,0.000456,20.17
2025-10-21 10:55:44.851390,304,b'+\x00\x04VA+\x00\x04VB \x17',21.06,0.000456,0.000456,20.17
2025-10-21 10:55:44.901797,305,b'+\x00\x04VA+\x00\x04VB \x17',21.05,0.000456,0.000456,20.17
2025-10-21 10:55:44.951984,306,b'+\x00\x04VA+\x00\x04VB \x17',21.05,0.000456,0.000456,20.17
2025-10-21 10:55:45.002271,307,b'+\x00\x04VA+\x00\x04VB \x17',21.05,0.000456,0.000456,20.17
2025-10-21 10:55:45.052492,308,b'+\x00\x04VA+\x00\x04VB \x17',21.04,0.000456,0.000456,20.17
2025-10-21 10:55:45.102827,309,b'+\x00\x04VA+\x00\x04VB \x17',21.04,0.000456,0.000456,20.17
2025-10-21 10:55:45.153079,310,b'+\x00\x04VA+\x00\x04VB \x17',21.03,0.000456,0.000456,20.17
2025-10-21 10:55:45.203540,311,b'+\x00\x04VA+\x00\x04VB \x17',21.03,0.000456,0.000456,20.17
2025-10-21 10:55:45.253680,312,b'+\x00\x04VA+\x00\x04VB \x17',21.03,0.000456,0.000456,20.17
2025-10-21 10:55:45.303954,313,b'+\x00\x04VA+\x00\x04VB \x17',21.02,0.000456,0.000456,20.17
2025-10-21 10:55:45.354292,314,b'+\x00\x04VA+\x00\x04VB \x17',21.02,0.000456,0.000456,20.17
2025-10-21 10:55:45.404607,315,b'+\x00\x04VA+\x00\x04VB \x17',21.01,0.000456,0.000456,20.17
2025-10-21 10:55:45.454795,316,b'+\x00\x04VA+\x00\x04VB \x17',21.01,0.000456,0.000456,20.17
2025-10-21 10:55:45.505329,317,b'+\x00\x04VA+\x00\x04VB \x17',21.01,0.000456,0.000456,20.17
2025-10-21 10:55:45.555943,318,b'+\x00\x04VA+\x00\x04VB \x17',21.00,0.000456,0.000456,20.17
2025-10-21 10:55:45.605813,319,b'+\x00\x04VA+\x00\x04VB \x17',21.00,0.000456,0.000456,20.17
2025-10-21 10:55:45.656414,320,b'+\x00\x04VA+\x00\x04VB \x17',21.00,0.000456,0.000456,20.17
2025-10-21 10:55:45.708593,321,b'+\x00\x04VA+\x00\x04VB \x17',20.99,0.000456,0.000456,20.17
2025-10-21 10:55:45.756723,322,b'+\x00\x04VA+\x00\x04VB \x17',20.99,0.000456,0.000456,20.17
2025-10-21 10:55:45.806959,323,b'+\x00\x04VA+\x00\x04VB \x17',20.98,0.000456,0.000456,20.17
2025-10-21 10:55:45.857271,324,b'+\x00\x04VA+\x00\x04VB \x17',20.98,0.000456,0.000456,20.17
2025-10-21 10:55:45.907597,325,b'+\x00\x04UA+\x00\x04VB \x17',20.98,0.000455,0.000456,20.17
2025-10-21 10:55:45.957863,326,b'+\x00\x04UA+\x00\x04VB \x17',20.97,0.000455,0.000456,20.17
2025-10-21 10:55:46.008097,327,b'+\x00\x04VA+\x00\x04VB \x17',20.97,0.000456,0.000456,20.17
2025-10-21 10:55:46.058158,328,b'+\x00\x04VA+\x00\x04VB \x17',20.97,0.000456,0.000456,20.17
2025-10-21 10:55:46.108460,329,b'+\x00\x04VA+\x00\x04VB \x17',20.96,0.000456,0.000456,20.17
2025-10-21 10:55:46.158725,330,b'+\x00\x04VA+\x00\x04VB \x17',20.96,0.000456,0.000456,20.17
2025-10-21 10:55:46.209124,331,b'+\x00\x04VA+\x00\x04VB \x17',20.96,0.000456,0.000456,20.17
2025-10-21 10:55:46.259344,332,b'+\x00\x04UA+\x00\x04VB \x17',20.95,0.000455,0.000456,20.17
2025-10-21 10:55:46.309567,333,b'+\x00\x04UA+\x00\x04VB \x17',20.95,0.000455,0.000456,20.17
2025-10-21 10:55:46.359845,334,b'+\x00\x04UA+\x00\x04VB \x17',20.95,0.000455,0.000456,20.17
2025-10-21 10:55:46.410163,335,b'+\x00\x04UA+\x00\x04VB \x17',20.94,0.000455,0.000456,20.17
2025-10-21 10:55:46.460454,336,b'+\x00\x04UA+\x00\x04VB \x17',20.94,0.000455,0.000456,20.17
2025-10-21 10:55:46.510821,337,b'+\x00\x04UA+\x00\x04VB \x17',20.94,0.000455,0.000456,20.17
2025-10-21 10:55:46.561157,338,b'+\x00\x04UA+\x00\x04VB \x17',20.93,0.000455,0.000456,20.17
2025-10-21 10:55:46.611385,339,b'+\x00\x04UA+\x00\x04VB \x17',20.93,0.000455,0.000456,20.17
2025-10-21 10:55:46.661557,340,b'+\x00\x04VA+\x00\x04VB \x17',20.93,0.000456,0.000456,20.17
2025-10-21 10:55:46.712074,341,b'+\x00\x04VA+\x00\x04VB \x17',20.92,0.000456,0.000456,20.17
2025-10-21 10:55:46.762154,342,b'+\x00\x04VA+\x00\x04VB \x17',20.92,0.000456,0.000456,20.17
2025-10-21 10:55:46.812521,343,b'+\x00\x04UA+\x00\x04VB \x17',20.92,0.000455,0.000456,20.17
2025-10-21 10:55:46.862637,344,b'+\x00\x04UA+\x00\x04VB \x17',20.91,0.000455,0.000456,20.17
2025-10-21 10:55:46.912998,345,b'+\x00\x04VA+\x00\x04VB \x17',20.91,0.000456,0.000456,20.17
2025-10-21 10:55:46.963256,346,b'+\x00\x04VA+\x00\x04VB \x17',20.91,0.000456,0.000456,20.17
2025-10-21 10:55:47.013502,347,b'+\x00\x04VA+\x00\x04VB \x17',20.91,0.000456,0.000456,20.17
2025-10-21 10:55:47.063778,348,b'+\x00\x04VA+\x00\x04VB \x17',20.90,0.000456,0.000456,20.17
2025-10-21 10:55:47.114182,349,b'+\x00\x04VA+\x00\x04VB \x17',20.90,0.000456,0.000456,20.17
2025-10-21 10:55:47.164370,350,b'+\x00\x04VA+\x00\x04VB \x17',20.90,0.000456,0.000456,20.17
2025-10-21 10:55:47.214724,351,b'+\x00\x04UA+\x00\x04VB \x17',20.89,0.000455,0.000456,20.17
2025-10-21 10:55:47.264983,352,b'+\x00\x04UA+\x00\x04VB \x17',20.89,0.000455,0.000456,20.17
2025-10-21 10:55:47.315377,353,b'+\x00\x04VA+\x00\x04VB \x17',20.89,0.000456,0.000456,20.17
2025-10-21 10:55:47.365447,354,b'+\x00\x04VA+\x00\x04VB \x17',20.88,0.000456,0.000456,20.17
2025-10-21 10:55:47.415752,355,b'+\x00\x04VA+\x00\x04VB \x17',20.88,0.000456,0.000456,20.17
2025-10-21 10:55:47.466059,356,b'+\x00\x04UA+\x00\x04VB \x17',20.88,0.000455,0.000456,20.17
2025-10-21 10:55:47.516301,357,b'+\x00\x04VA+\x00\x04VB \x17',20.88,0.000456,0.000456,20.17
2025-10-21 10:55:47.566615,358,b'+\x00\x04VA+\x00\x04VB \x17',20.87,0.000456,0.000456,20.17
2025-10-21 10:55:47.616871,359,b'+\x00\x04VA+\x00\x04VB \x16',20.87,0.000456,0.000456,20.16
2025-10-21 10:55:47.667140,360,b'+\x00\x04VA+\x00\x04VB \x16',20.87,0.000456,0.000456,20.16
2025-10-21 10:55:47.717612,361,b'+\x00\x04VA+\x00\x04VB \x17',20.86,0.000456,0.000456,20.17
2025-10-21 10:55:47.767688,362,b'+\x00\x04VA+\x00\x04VB \x17',20.86,0.000456,0.000456,20.17
2025-10-21 10:55:47.817990,363,b'+\x00\x04VA+\x00\x04VB \x17',20.86,0.000456,0.000456,20.17
2025-10-21 10:55:47.868358,364,b'+\x00\x04VA+\x00\x04VB \x17',20.86,0.000456,0.000456,20.17
2025-10-21 10:55:47.918627,365,b'+\x00\x04VA+\x00\x04VB \x16',20.85,0.000456,0.000456,20.16
2025-10-21 10:55:47.968863,366,b'+\x00\x04VA+\x00\x04VB \x16',20.85,0.000456,0.000456,20.16
2025-10-21 10:55:48.019135,367,b'+\x00\x04VA+\x00\x04VB \x17',20.85,0.000456,0.000456,20.17
2025-10-21 10:55:48.069334,368,b'+\x00\x04VA+\x00\x04VB \x17',20.84,0.000456,0.000456,20.17
2025-10-21 10:55:48.119639,369,b'+\x00\x04VA+\x00\x04VB \x17',20.84,0.000456,0.000456,20.17
2025-10-21 10:55:48.169879,370,b'+\x00\x04UA+\x00\x04VB \x17',20.84,0.000455,0.000456,20.17
2025-10-21 10:55:48.220394,371,b'+\x00\x04UA+\x00\x04VB \x17',20.84,0.000455,0.000456,20.17
2025-10-21 10:55:48.270505,372,b'+\x00\x04VA+\x00\x04VB \x17',20.83,0.000456,0.000456,20.17
2025-10-21 10:55:48.320769,373,b'+\x00\x04VA+\x00\x04VB \x17',20.83,0.000456,0.000456,20.17
2025-10-21 10:55:48.371021,374,b'+\x00\x04VA+\x00\x04VB \x17',20.83,0.000456,0.000456,20.17
2025-10-21 10:55:48.421459,375,b'+\x00\x04VA+\x00\x04VB \x17',20.83,0.000456,0.000456,20.17
2025-10-21 10:55:48.471723,376,b'+\x00\x04VA+\x00\x04VB \x17',20.82,0.000456,0.000456,20.17
2025-10-21 10:55:48.522168,377,b'+\x00\x04VA+\x00\x04VB \x17',20.82,0.000456,0.000456,20.17
2025-10-21 10:55:48.572369,378,b'+\x00\x04VA+\x00\x04VB \x17',20.82,0.000456,0.000456,20.17
2025-10-21 10:55:48.622503,379,b'+\x00\x04VA+\x00\x04VB \x17',20.82,0.000456,0.000456,20.17
2025-10-21 10:55:48.672756,380,b'+\x00\x04VA+\x00\x04VB \x17',20.81,0.000456,0.000456,20.17
2025-10-21 10:55:48.723218,381,b'+\x00\x04VA+\x00\x04VB \x17',20.81,0.000456,0.000456,20.17
2025-10-21 10:55:48.773356,382,b'+\x00\x04VA+\x00\x04VB \x17',20.81,0.000456,0.000456,20.17
2025-10-21 10:55:48.823570,383,b'+\x00\x04VA+\x00\x04VB \x16',20.80,0.000456,0.000456,20.16
2025-10-21 10:55:48.873975,384,b'+\x00\x04VA+\x00\x04VB \x16',20.80,0.000456,0.000456,20.16
2025-10-21 10:55:48.924412,385,b'+\x00\x04VA+\x00\x04VB \x17',20.80,0.000456,0.000456,20.17
2025-10-21 10:55:48.974560,386,b'+\x00\x04VA+\x00\x04VB \x17',20.80,0.000456,0.000456,20.17
2025-10-21 10:55:49.024670,387,b'+\x00\x04VA+\x00\x04VB \x17',20.80,0.000456,0.000456,20.17
2025-10-21 10:55:49.074989,388,b'+\x00\x04VA+\x00\x04VB \x17',20.79,0.000456,0.000456,20.17
2025-10-21 10:55:49.125205,389,b'+\x00\x04VA+\x00\x04VB \x17',20.79,0.000456,0.000456,20.17
2025-10-21 10:55:49.175493,390,b'+\x00\x04VA+\x00\x04VB \x17',20.79,0.000456,0.000456,20.17
2025-10-21 10:55:49.225948,391,b'+\x00\x04VA+\x00\x04VB \x17',20.79,0.000456,0.000456,20.17
2025-10-21 10:55:49.276045,392,b'+\x00\x04UA+\x00\x04VB \x17',20.78,0.000455,0.000456,20.17
2025-10-21 10:55:49.326520,393,b'+\x00\x04UA+\x00\x04VB \x17',20.78,0.000455,0.000456,20.17
2025-10-21 10:55:49.376854,394,b'+\x00\x04UA+\x00\x04VB \x17',20.78,0.000455,0.000456,20.17
2025-10-21 10:55:49.427094,395,b'+\x00\x04VA+\x00\x04VB \x17',20.78,0.000456,0.000456,20.17
2025-10-21 10:55:49.477512,396,b'+\x00\x04VA+\x00\x04VB \x17',20.77,0.000456,0.000456,20.17
2025-10-21 10:55:49.527481,397,b'+\x00\x04VA+\x00\x04VB \x17',20.77,0.000456,0.000456,20.17
2025-10-21 10:55:49.577753,398,b'+\x00\x04UA+\x00\x04VB \x17',20.77,0.000455,0.000456,20.17
2025-10-21 10:55:49.628232,399,b'+\x00\x04VA+\x00\x04VB \x17',20.77,0.000456,0.000456,20.17
2025-10-21 10:55:49.678345,400,b'+\x00\x04UA+\x00\x04VB \x17',20.76,0.000455,0.000456,20.17
2025-10-21 10:55:49.728743,401,b'+\x00\x04UA+\x00\x04VB \x17',20.76,0.000455,0.000456,20.17
2025-10-21 10:55:49.778900,402,b'+\x00\x04VA+\x00\x04VB \x17',20.76,0.000456,0.000456,20.17
2025-10-21 10:55:49.829157,403,b'+\x00\x04VA+\x00\x04VB \x17',20.76,0.000456,0.000456,20.17
2025-10-21 10:55:49.879429,404,b'+\x00\x04VA+\x00\x04VB \x17',20.76,0.000456,0.000456,20.17
2025-10-21 10:55:49.929657,405,b'+\x00\x04VA+\x00\x04VB \x17',20.75,0.000456,0.000456,20.17
2025-10-21 10:55:49.979951,406,b'+\x00\x04UA+\x00\x04VB \x17',20.75,0.000455,0.000456,20.17
2025-10-21 10:55:50.030382,407,b'+\x00\x04VA+\x00\x04VB \x17',20.75,0.000456,0.000456,20.17
2025-10-21 10:55:50.080485,408,b'+\x00\x04VA+\x00\x04VB \x16',20.75,0.000456,0.000456,20.16
2025-10-21 10:55:50.130864,409,b'+\x00\x04VA+\x00\x04VB \x16',20.74,0.000456,0.000456,20.16
2025-10-21 10:55:50.181116,410,b'+\x00\x04VA+\x00\x04VB \x16',20.74,0.000456,0.000456,20.16
2025-10-21 10:55:50.231675,411,b'+\x00\x04VA+\x00\x04VB \x16',20.74,0.000456,0.000456,20.16
2025-10-21 10:55:50.281651,412,b'+\x00\x04VA+\x00\x04VB \x16',20.74,0.000456,0.000456,20.16
2025-10-21 10:55:50.331904,413,b'+\x00\x04VA+\x00\x04VB \x16',20.74,0.000456,0.000456,20.16
2025-10-21 10:55:50.382314,414,b'+\x00\x04VA+\x00\x04VB \x17',20.73,0.000456,0.000456,20.17
2025-10-21 10:55:50.432456,415,b'+\x00\x04UA+\x00\x04VB \x17',20.73,0.000455,0.000456,20.17
2025-10-21 10:55:50.482881,416,b'+\x00\x04VA+\x00\x04VB \x17',20.73,0.000456,0.000456,20.17
2025-10-21 10:55:50.533381,417,b'+\x00\x04VA+\x00\x04VB \x17',20.73,0.000456,0.000456,20.17
2025-10-21 10:55:50.583448,418,b'+\x00\x04VA+\x00\x04VB \x17',20.72,0.000456,0.000456,20.17
2025-10-21 10:55:50.633543,419,b'+\x00\x04VA+\x00\x04VB \x17',20.72,0.000456,0.000456,20.17
2025-10-21 10:55:50.683848,420,b'+\x00\x04VA+\x00\x04VB \x17',20.72,0.000456,0.000456,20.17
2025-10-21 10:55:50.734302,421,b'+\x00\x04VA+\x00\x04VB \x17',20.72,0.000456,0.000456,20.17
2025-10-21 10:55:50.784567,422,b'+\x00\x04VA+\x00\x04VB \x17',20.72,0.000456,0.000456,20.17
2025-10-21 10:55:50.834859,423,b'+\x00\x04VA+\x00\x04VB \x17',20.71,0.000456,0.000456,20.17
2025-10-21 10:55:50.885111,424,b'+\x00\x04VA+\x00\x04VB \x17',20.71,0.000456,0.000456,20.17
2025-10-21 10:55:50.935452,425,b'+\x00\x04VA+\x00\x04VB \x17',20.71,0.000456,0.000456,20.17
2025-10-21 10:55:50.985703,426,b'+\x00\x04VA+\x00\x04VB \x17',20.71,0.000456,0.000456,20.17
2025-10-21 10:55:51.035786,427,b'+\x00\x04VA+\x00\x04VB \x17',20.71,0.000456,0.000456,20.17
2025-10-21 10:55:51.086095,428,b'+\x00\x04VA+\x00\x04VB \x17',20.70,0.000456,0.000456,20.17
2025-10-21 10:55:51.136501,429,b'+\x00\x04VA+\x00\x04VB \x17',20.70,0.000456,0.000456,20.17
2025-10-21 10:55:51.186636,430,b'+\x00\x04VA+\x00\x04VB \x17',20.70,0.000456,0.000456,20.17
2025-10-21 10:55:51.237123,431,b'+\x00\x04VA+\x00\x04VB \x17',20.70,0.000456,0.000456,20.17
2025-10-21 10:55:51.287303,432,b'+\x00\x04VA+\x00\x04VB \x17',20.70,0.000456,0.000456,20.17
2025-10-21 10:55:51.337457,433,b'+\x00\x04VA+\x00\x04VB \x17',20.69,0.000456,0.000456,20.17
2025-10-21 10:55:51.387829,434,b'+\x00\x04VA+\x00\x04VB \x17',20.69,0.000456,0.000456,20.17
2025-10-21 10:55:51.438234,435,b'+\x00\x04VA+\x00\x04VB \x17',20.69,0.000456,0.000456,20.17
2025-10-21 10:55:51.488437,436,b'+\x00\x04VA+\x00\x04VB \x17',20.69,0.000456,0.000456,20.17
2025-10-21 10:55:51.538755,437,b'+\x00\x04VA+\x00\x04VB \x17',20.69,0.000456,0.000456,20.17
2025-10-21 10:55:51.588965,438,b'+\x00\x04VA+\x00\x04VB \x17',20.68,0.000456,0.000456,20.17
2025-10-21 10:55:51.639293,439,b'+\x00\x04VA+\x00\x04VB \x17',20.68,0.000456,0.000456,20.17
2025-10-21 10:55:51.689607,440,b'+\x00\x04VA+\x00\x04VB \x17',20.68,0.000456,0.000456,20.17
2025-10-21 10:55:51.739914,441,b'+\x00\x04VA+\x00\x04VB \x17',20.68,0.000456,0.000456,20.17
2025-10-21 10:55:51.790064,442,b'+\x00\x04VA+\x00\x04VB \x17',20.68,0.000456,0.000456,20.17
2025-10-21 10:55:51.840456,443,b'+\x00\x04VA+\x00\x04VB \x17',20.68,0.000456,0.000456,20.17
2025-10-21 10:55:51.890615,444,b'+\x00\x04VA+\x00\x04VB \x17',20.67,0.000456,0.000456,20.17
2025-10-21 10:55:51.941044,445,b'+\x00\x04VA+\x00\x04VB \x17',20.67,0.000456,0.000456,20.17
2025-10-21 10:55:51.991175,446,b'+\x00\x04VA+\x00\x04VB \x17',20.67,0.000456,0.000456,20.17
2025-10-21 10:55:52.041446,447,b'+\x00\x04VA+\x00\x04VB \x17',20.67,0.000456,0.000456,20.17
2025-10-21 10:55:52.091789,448,b'+\x00\x04VA+\x00\x04VB \x17',20.67,0.000456,0.000456,20.17
2025-10-21 10:55:52.142103,449,b'+\x00\x04VA+\x00\x04VB \x17',20.66,0.000456,0.000456,20.17
2025-10-21 10:55:52.192372,450,b'+\x00\x04VA+\x00\x04VB \x17',20.66,0.000456,0.000456,20.17
2025-10-21 10:55:52.242689,451,b'+\x00\x04VA+\x00\x04VB \x17',20.66,0.000456,0.000456,20.17
2025-10-21 10:55:52.292773,452,b'+\x00\x04VA+\x00\x04VB \x17',20.66,0.000456,0.000456,20.17
2025-10-21 10:55:52.343230,453,b'+\x00\x04VA+\x00\x04VB \x17',20.66,0.000456,0.000456,20.17
2025-10-21 10:55:52.393586,454,b'+\x00\x04VA+\x00\x04VB \x17',20.66,0.000456,0.000456,20.17
2025-10-21 10:55:52.443779,455,b'+\x00\x04VA+\x00\x04VB \x17',20.65,0.000456,0.000456,20.17
2025-10-21 10:55:52.493883,456,b'+\x00\x04VA+\x00\x04VB \x17',20.65,0.000456,0.000456,20.17
2025-10-21 10:55:52.544364,457,b'+\x00\x04VA+\x00\x04VB \x17',20.65,0.000456,0.000456,20.17
2025-10-21 10:55:52.594522,458,b'+\x00\x04VA+\x00\x04VB \x17',20.65,0.000456,0.000456,20.17
2025-10-21 10:55:52.644828,459,b'+\x00\x04VA+\x00\x04VB \x17',20.65,0.000456,0.000456,20.17
2025-10-21 10:55:52.695229,460,b'+\x00\x04VA+\x00\x04VB \x17',20.65,0.000456,0.000456,20.17
2025-10-21 10:55:52.745649,461,b'+\x00\x04UA+\x00\x04VB \x17',20.64,0.000455,0.000456,20.17
2025-10-21 10:55:52.795545,462,b'+\x00\x04UA+\x00\x04VB \x16',20.64,0.000455,0.000456,20.16
